gameid,side,league,year,patch,teamname,datacompleteness,result,win,golddiffat10,firstdragon,dragons,opp_dragons,firstbaron,barons,opp_barons,towers,opp_towers,visionscore,vspm,killsat10,opp_killsat10,tower_diff,team_vspm,kills_diff_10
ESPORTSTMNT01_2782001,Blue,EL,2022,12.04,Saprissa Esports,complete,1,1,314.0,0.0,3.0,1.0,1.0,0.0,0.0,8.0,2.0,448.0,15.4927,0.0,0.0,6.0,15.4927,0.0
ESPORTSTMNT01_2782001,Red,EL,2022,12.04,Vandals Esports,complete,0,0,-314.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,8.0,408.0,14.1096,0.0,0.0,-6.0,14.1096,0.0
ESPORTSTMNT01_2782004,Blue,PGC,2022,12.04,Ginger Turmeric,complete,0,0,1202.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,9.0,514.0,13.9295,1.0,0.0,-5.0,13.9295,1.0
ESPORTSTMNT01_2782004,Red,PGC,2022,12.04,Evil Geniuses Prodigies,complete,1,1,-1202.0,0.0,3.0,3.0,1.0,0.0,0.0,9.0,4.0,568.0,15.392900000000001,0.0,1.0,5.0,15.392900000000001,-1.0
ESPORTSTMNT01_2782019,Blue,PGC,2022,12.04,Ginger Turmeric,complete,1,1,496.0,1.0,3.0,1.0,1.0,0.0,0.0,10.0,2.0,314.0,11.68,0.0,0.0,8.0,11.68,0.0
ESPORTSTMNT01_2782019,Red,PGC,2022,12.04,Evil Geniuses Prodigies,complete,0,0,-496.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,10.0,322.0,11.9777,0.0,0.0,-8.0,11.9777,0.0
ESPORTSTMNT01_2782263,Blue,GLL,2022,12.04,Anorthosis Famagusta Esports,complete,0,0,734.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,11.0,340.0,9.7237,0.0,0.0,-8.0,9.7237,0.0
ESPORTSTMNT01_2782263,Red,GLL,2022,12.04,Hive Athens EC,complete,1,1,-734.0,1.0,5.0,1.0,1.0,0.0,0.0,11.0,3.0,502.0,14.3565,0.0,0.0,8.0,14.3565,0.0
ESPORTSTMNT01_2782299,Blue,GLL,2022,12.04,Hive Athens EC,complete,1,1,742.0,0.0,2.0,4.0,1.0,0.0,0.0,10.0,6.0,540.0,14.8284,1.0,0.0,4.0,14.8284,1.0
ESPORTSTMNT01_2782299,Red,GLL,2022,12.04,Anorthosis Famagusta Esports,complete,0,0,-742.0,1.0,4.0,2.0,0.0,0.0,0.0,6.0,10.0,488.0,13.400500000000001,0.0,1.0,-4.0,13.400500000000001,-1.0
ESPORTSTMNT01_2782334,Blue,GLL,2022,12.04,Hive Athens EC,complete,1,1,469.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,1.0,404.0,14.9446,0.0,0.0,8.0,14.9446,0.0
ESPORTSTMNT01_2782334,Red,GLL,2022,12.04,Anorthosis Famagusta Esports,complete,0,0,-469.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,9.0,290.0,10.7275,0.0,0.0,-8.0,10.7275,0.0
ESPORTSTMNT01_2782376,Blue,CBLOLA,2022,12.04,FURIA Youth,complete,0,0,-844.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,11.0,254.0,9.706900000000001,0.0,0.0,-10.0,9.706900000000001,0.0
ESPORTSTMNT01_2782376,Red,CBLOLA,2022,12.04,paiN Gaming Academy,complete,1,1,844.0,1.0,2.0,2.0,1.0,0.0,0.0,11.0,1.0,354.0,13.5288,0.0,0.0,10.0,13.5288,0.0
ESPORTSTMNT01_2782404,Blue,CBLOLA,2022,12.04,LOUD Academy,complete,1,1,129.0,0.0,3.0,3.0,1.0,0.0,0.0,10.0,7.0,648.0,15.9214,1.0,0.0,3.0,15.9214,1.0
ESPORTSTMNT01_2782404,Red,CBLOLA,2022,12.04,Liberty Academy,complete,0,0,-129.0,1.0,3.0,3.0,0.0,0.0,0.0,7.0,10.0,578.0,14.2014,0.0,1.0,-3.0,14.2014,-1.0
ESPORTSTMNT01_2782430,Blue,CBLOLA,2022,12.04,Flamengo Academy,complete,1,1,-140.0,1.0,2.0,1.0,1.0,0.0,0.0,10.0,2.0,406.0,14.4227,0.0,0.0,8.0,14.4227,0.0
ESPORTSTMNT01_2782430,Red,CBLOLA,2022,12.04,INTZ Academy,complete,0,0,140.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,10.0,336.0,11.9361,0.0,0.0,-8.0,11.9361,0.0
ESPORTSTMNT01_2782447,Blue,CBLOLA,2022,12.04,Miners Academy,complete,1,1,486.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,2.0,326.0,12.725999999999999,1.0,1.0,7.0,12.725999999999999,0.0
ESPORTSTMNT01_2782447,Red,CBLOLA,2022,12.04,Rensga Academy,complete,0,0,-486.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,328.0,12.8041,1.0,1.0,-7.0,12.8041,0.0
ESPORTSTMNT01_2782450,Blue,PGC,2022,12.04,Immortals Area of Effect,complete,1,1,788.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,2.0,278.0,10.9592,1.0,0.0,8.0,10.9592,1.0
ESPORTSTMNT01_2782450,Red,PGC,2022,12.04,Winthrop University,complete,0,0,-788.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,10.0,238.0,9.3825,0.0,1.0,-8.0,9.3825,-1.0
ESPORTSTMNT01_2782452,Blue,PGC,2022,12.04,100 Thieves Next,complete,1,1,643.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,2.0,346.0,13.385,3.0,1.0,8.0,13.385,2.0
ESPORTSTMNT01_2782452,Red,PGC,2022,12.04,Maryville University,complete,0,0,-643.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,280.0,10.8317,1.0,3.0,-8.0,10.8317,-2.0
ESPORTSTMNT01_2782467,Blue,LHE,2022,12.04,Movistar Optix,complete,1,1,-267.0,1.0,2.0,2.0,1.0,0.0,0.0,10.0,2.0,452.0,16.8552,0.0,1.0,8.0,16.8552,-1.0
ESPORTSTMNT01_2782467,Red,LHE,2022,12.04,Cruzados Esports,complete,0,0,267.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,10.0,306.0,11.4109,1.0,0.0,-8.0,11.4109,1.0
ESPORTSTMNT01_2782468,Blue,VL,2022,12.04,Pirate Dream,complete,0,0,698.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,522.0,13.7187,1.0,0.0,-6.0,13.7187,1.0
ESPORTSTMNT01_2782468,Red,VL,2022,12.04,Descuydado Aucas Esports,complete,1,1,-698.0,1.0,4.0,0.0,1.0,0.0,0.0,9.0,3.0,698.0,18.3442,0.0,1.0,6.0,18.3442,-1.0
ESPORTSTMNT01_2782469,Blue,CBLOLA,2022,12.04,KaBuM! Academy,complete,1,1,-470.0,1.0,2.0,3.0,0.0,0.0,0.0,7.0,6.0,578.0,14.0291,0.0,1.0,1.0,14.0291,-1.0
ESPORTSTMNT01_2782469,Red,CBLOLA,2022,12.04,RED Academy,complete,0,0,470.0,0.0,3.0,2.0,1.0,0.0,0.0,6.0,7.0,772.0,18.7378,1.0,0.0,-1.0,18.7378,1.0
ESPORTSTMNT01_2782473,Blue,PGC,2022,12.04,100 Thieves Next,complete,0,0,-1059.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,8.0,450.0,12.6051,0.0,2.0,-4.0,12.6051,-2.0
ESPORTSTMNT01_2782473,Red,PGC,2022,12.04,Maryville University,complete,1,1,1059.0,0.0,4.0,1.0,1.0,0.0,0.0,8.0,4.0,640.0,17.9272,2.0,0.0,4.0,17.9272,2.0
ESPORTSTMNT01_2782476,Blue,PGC,2022,12.04,Winthrop University,complete,1,1,483.0,1.0,3.0,1.0,0.0,0.0,0.0,10.0,1.0,338.0,11.6218,0.0,0.0,9.0,11.6218,0.0
ESPORTSTMNT01_2782476,Red,PGC,2022,12.04,Immortals Area of Effect,complete,0,0,-483.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,10.0,318.0,10.9339,0.0,0.0,-9.0,10.9339,0.0
ESPORTSTMNT01_2782479,Blue,GL,2022,12.04,King of Goats,complete,0,0,316.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,9.0,518.0,14.8354,0.0,0.0,-6.0,14.8354,0.0
ESPORTSTMNT01_2782479,Red,GL,2022,12.04,Ramo Awake Gaming,complete,1,1,-316.0,1.0,3.0,3.0,1.0,0.0,0.0,9.0,3.0,510.0,14.6062,0.0,0.0,6.0,14.6062,0.0
ESPORTSTMNT01_2782487,Blue,LHE,2022,12.04,Furious Gaming,complete,0,0,-434.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,11.0,574.0,14.8321,0.0,0.0,-6.0,14.8321,0.0
ESPORTSTMNT01_2782487,Red,LHE,2022,12.04,Wolf Club Esports,complete,1,1,434.0,1.0,4.0,1.0,1.0,0.0,0.0,11.0,5.0,610.0,15.7622,0.0,0.0,6.0,15.7622,0.0
ESPORTSTMNT01_2782493,Blue,PGC,2022,12.04,Immortals Area of Effect,complete,1,1,370.0,1.0,1.0,2.0,0.0,0.0,0.0,9.0,2.0,298.0,12.3309,1.0,0.0,7.0,12.3309,1.0
ESPORTSTMNT01_2782493,Red,PGC,2022,12.04,Winthrop University,complete,0,0,-370.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,9.0,250.0,10.3448,0.0,1.0,-7.0,10.3448,-1.0
ESPORTSTMNT01_2782495,Blue,PGC,2022,12.04,100 Thieves Next,complete,0,0,68.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,9.0,372.0,13.4054,0.0,0.0,-2.0,13.4054,0.0
ESPORTSTMNT01_2782495,Red,PGC,2022,12.04,Maryville University,complete,1,1,-68.0,1.0,2.0,2.0,1.0,0.0,0.0,9.0,7.0,372.0,13.4054,0.0,0.0,2.0,13.4054,0.0
ESPORTSTMNT01_2782507,Blue,VL,2022,12.04,Descuydado Aucas Esports,complete,1,1,-150.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,1.0,426.0,16.0352,1.0,1.0,8.0,16.0352,0.0
ESPORTSTMNT01_2782507,Red,VL,2022,12.04,Pirate Dream,complete,0,0,150.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,9.0,276.0,10.389,1.0,1.0,-8.0,10.389,0.0
ESPORTSTMNT01_2782518,Blue,PGC,2022,12.04,Ginger Turmeric,complete,0,0,-98.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,11.0,270.0,10.6578,1.0,1.0,-9.0,10.6578,0.0
ESPORTSTMNT01_2782518,Red,PGC,2022,12.04,No Team,complete,1,1,98.0,1.0,4.0,0.0,1.0,0.0,0.0,11.0,2.0,284.0,11.2106,1.0,1.0,9.0,11.2106,0.0
ESPORTSTMNT01_2782519,Blue,PGC,2022,12.04,Taco Gaming,complete,1,1,119.0,1.0,4.0,1.0,0.0,0.0,0.0,11.0,8.0,460.0,13.8138,0.0,0.0,3.0,13.8138,0.0
ESPORTSTMNT01_2782519,Red,PGC,2022,12.04,Wildcard Aces,complete,0,0,-119.0,0.0,1.0,4.0,1.0,0.0,0.0,8.0,11.0,376.0,11.2913,0.0,0.0,-3.0,11.2913,0.0
ESPORTSTMNT01_2782532,Blue,PGC,2022,12.04,Wildcard Aces,complete,0,0,-676.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,11.0,322.0,11.6456,0.0,0.0,-8.0,11.6456,0.0
ESPORTSTMNT01_2782532,Red,PGC,2022,12.04,Taco Gaming,complete,1,1,676.0,0.0,2.0,2.0,1.0,0.0,0.0,11.0,3.0,340.0,12.2966,0.0,0.0,8.0,12.2966,0.0
ESPORTSTMNT01_2782533,Blue,PGC,2022,12.04,No Team,complete,0,0,-878.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,220.0,10.0686,0.0,0.0,-8.0,10.0686,0.0
ESPORTSTMNT01_2782533,Red,PGC,2022,12.04,Ginger Turmeric,complete,1,1,878.0,1.0,3.0,0.0,1.0,0.0,0.0,8.0,0.0,188.0,8.6042,0.0,0.0,8.0,8.6042,0.0
ESPORTSTMNT01_2782534,Blue,PGC,2022,12.04,Ginger Turmeric,complete,0,0,290.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,230.0,9.9711,0.0,0.0,-10.0,9.9711,0.0
ESPORTSTMNT01_2782534,Red,PGC,2022,12.04,No Team,complete,1,1,-290.0,1.0,2.0,1.0,1.0,0.0,0.0,10.0,0.0,240.0,10.4046,0.0,0.0,10.0,10.4046,0.0
ESPORTSTMNT01_2782567,Blue,LCK,2022,12.04,Nongshim RedForce,complete,0,0,-108.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,8.0,488.0,14.5023,0.0,0.0,-7.0,14.5023,0.0
ESPORTSTMNT01_2782567,Red,LCK,2022,12.04,DRX,complete,1,1,108.0,1.0,4.0,0.0,1.0,1.0,0.0,8.0,1.0,596.0,17.7118,0.0,0.0,7.0,17.7118,0.0
ESPORTSTMNT01_2782631,Blue,LCK,2022,12.04,Nongshim RedForce,complete,0,0,645.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,7.0,494.0,15.833400000000001,0.0,0.0,-3.0,15.833400000000001,0.0
ESPORTSTMNT01_2782631,Red,LCK,2022,12.04,DRX,complete,1,1,-645.0,1.0,3.0,2.0,1.0,1.0,0.0,7.0,4.0,582.0,18.6539,0.0,0.0,3.0,18.6539,0.0
ESPORTSTMNT01_2782634,Blue,LCK,2022,12.04,Dplus KIA,complete,0,0,-86.0,1.0,2.0,5.0,1.0,1.0,2.0,4.0,10.0,698.0,16.7653,0.0,0.0,-6.0,16.7653,0.0
ESPORTSTMNT01_2782634,Red,LCK,2022,12.04,Gen.G,complete,1,1,86.0,0.0,5.0,2.0,0.0,2.0,1.0,10.0,4.0,736.0,17.678,0.0,0.0,6.0,17.678,0.0
ESPORTSTMNT01_2782677,Blue,LCK,2022,12.04,Dplus KIA,complete,1,1,-407.0,1.0,5.0,1.0,0.0,0.0,0.0,10.0,5.0,600.0,16.5442,0.0,0.0,5.0,16.5442,0.0
ESPORTSTMNT01_2782677,Red,LCK,2022,12.04,Gen.G,complete,0,0,407.0,0.0,1.0,5.0,1.0,0.0,0.0,5.0,10.0,568.0,15.6618,0.0,0.0,-5.0,15.6618,0.0
ESPORTSTMNT01_2782685,Blue,LCK,2022,12.04,Gen.G,complete,1,1,65.0,1.0,5.0,2.0,1.0,1.0,0.0,10.0,3.0,726.0,17.1563,0.0,0.0,7.0,17.1563,0.0
ESPORTSTMNT01_2782685,Red,LCK,2022,12.04,Dplus KIA,complete,0,0,-65.0,0.0,2.0,5.0,0.0,0.0,1.0,3.0,10.0,738.0,17.44,0.0,0.0,-7.0,17.44,0.0
ESPORTSTMNT01_2782811,Blue,LPLOL,2022,12.04,White Dragons,complete,0,0,93.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,9.0,418.0,12.7698,0.0,0.0,-6.0,12.7698,0.0
ESPORTSTMNT01_2782811,Red,LPLOL,2022,12.04,For The Win Esports,complete,1,1,-93.0,1.0,2.0,3.0,1.0,0.0,0.0,9.0,3.0,506.0,15.4581,0.0,0.0,6.0,15.4581,0.0
ESPORTSTMNT01_2782842,Blue,CBLOLA,2022,12.04,INTZ Academy,complete,0,0,775.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,11.0,648.0,15.8824,1.0,0.0,-6.0,15.8824,1.0
ESPORTSTMNT01_2782842,Red,CBLOLA,2022,12.04,LOUD Academy,complete,1,1,-775.0,1.0,3.0,3.0,1.0,0.0,0.0,11.0,5.0,658.0,16.1274,0.0,1.0,6.0,16.1274,-1.0
ESPORTSTMNT01_2782845,Blue,LPLOL,2022,12.04,For The Win Esports,complete,0,0,-1381.0,0.0,3.0,4.0,1.0,0.0,1.0,10.0,8.0,640.0,15.8613,0.0,2.0,2.0,15.8613,-2.0
ESPORTSTMNT01_2782845,Red,LPLOL,2022,12.04,White Dragons,complete,1,1,1381.0,1.0,4.0,3.0,0.0,1.0,0.0,8.0,10.0,558.0,13.8289,2.0,0.0,-2.0,13.8289,2.0
ESPORTSTMNT01_2782864,Blue,LPLOL,2022,12.04,White Dragons,complete,0,0,274.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,9.0,324.0,11.8248,0.0,0.0,-6.0,11.8248,0.0
ESPORTSTMNT01_2782864,Red,LPLOL,2022,12.04,For The Win Esports,complete,1,1,-274.0,1.0,3.0,1.0,1.0,0.0,0.0,9.0,3.0,354.0,12.9198,0.0,0.0,6.0,12.9198,0.0
ESPORTSTMNT01_2782871,Blue,CBLOLA,2022,12.04,paiN Gaming Academy,complete,1,1,95.0,0.0,3.0,3.0,1.0,0.0,0.0,7.0,3.0,552.0,16.1718,0.0,1.0,4.0,16.1718,-1.0
ESPORTSTMNT01_2782871,Red,CBLOLA,2022,12.04,Flamengo Academy,complete,0,0,-95.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,7.0,456.0,13.3595,1.0,0.0,-4.0,13.3595,1.0
ESPORTSTMNT01_2782878,Blue,LPLOL,2022,12.04,For The Win Esports,complete,1,1,1624.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,2.0,216.0,10.8,1.0,0.0,8.0,10.8,1.0
ESPORTSTMNT01_2782878,Red,LPLOL,2022,12.04,White Dragons,complete,0,0,-1624.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0,204.0,10.2,0.0,1.0,-8.0,10.2,-1.0
ESPORTSTMNT01_2782880,Blue,CBLOLA,2022,12.04,RED Academy,complete,0,0,681.0,1.0,3.0,4.0,0.0,0.0,0.0,7.0,8.0,854.0,16.5933,1.0,0.0,-1.0,16.5933,1.0
ESPORTSTMNT01_2782880,Red,CBLOLA,2022,12.04,Miners Academy,complete,1,1,-681.0,0.0,4.0,3.0,1.0,0.0,0.0,8.0,7.0,870.0,16.9042,0.0,1.0,1.0,16.9042,-1.0
ESPORTSTMNT01_2782900,Blue,CBLOLA,2022,12.04,Liberty Academy,complete,1,1,111.0,0.0,2.0,2.0,1.0,0.0,0.0,8.0,3.0,606.0,18.6079,1.0,0.0,5.0,18.6079,1.0
ESPORTSTMNT01_2782900,Red,CBLOLA,2022,12.04,KaBuM! Academy,complete,0,0,-111.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,8.0,420.0,12.8966,0.0,1.0,-5.0,12.8966,-1.0
ESPORTSTMNT01_2782910,Blue,DDH,2022,12.04,Zylant Esports,complete,0,0,-205.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,7.0,500.0,16.0601,0.0,0.0,-5.0,16.0601,0.0
ESPORTSTMNT01_2782910,Red,DDH,2022,12.04,The Kings,complete,1,1,205.0,1.0,3.0,1.0,1.0,0.0,0.0,7.0,2.0,508.0,16.3169,0.0,0.0,5.0,16.3169,0.0
ESPORTSTMNT01_2782912,Blue,GL,2022,12.04,Mayan Esports,complete,0,0,-414.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,11.0,346.0,11.0896,0.0,1.0,-7.0,11.0896,-1.0
ESPORTSTMNT01_2782912,Red,GL,2022,12.04,NOCTA,complete,1,1,414.0,1.0,5.0,0.0,1.0,0.0,0.0,11.0,4.0,534.0,17.1154,1.0,0.0,7.0,17.1154,1.0
ESPORTSTMNT01_2782918,Blue,CBLOLA,2022,12.04,Rensga Academy,complete,0,0,-594.0,0.0,2.0,3.0,1.0,0.0,1.0,9.0,9.0,478.0,14.0726,0.0,0.0,0.0,14.0726,0.0
ESPORTSTMNT01_2782918,Red,CBLOLA,2022,12.04,FURIA Youth,complete,1,1,281.0,1.0,3.0,2.0,0.0,0.0,0.0,9.0,9.0,548.0,16.1335,0.0,0.0,0.0,16.1335,0.0
ESPORTSTMNT01_2782931,Blue,DDH,2022,12.04,Zylant Esports,complete,0,0,-281.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,11.0,358.0,12.1425,2.0,1.0,-9.0,12.1425,1.0
ESPORTSTMNT01_2782931,Red,DDH,2022,12.04,The Kings,complete,1,1,281.0,0.0,3.0,1.0,1.0,0.0,0.0,11.0,2.0,436.0,14.788,1.0,2.0,9.0,14.788,-1.0
ESPORTSTMNT01_2782935,Blue,GL,2022,12.04,NOCTA,complete,1,1,-110.0,1.0,4.0,1.0,1.0,0.0,0.0,7.0,5.0,516.0,16.9273,0.0,0.0,2.0,16.9273,0.0
ESPORTSTMNT01_2782935,Red,GL,2022,12.04,Mayan Esports,complete,0,0,110.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,7.0,424.0,13.9093,0.0,0.0,-2.0,13.9093,0.0
ESPORTSTMNT01_2782952,Blue,DDH,2022,12.04,Six Karma,complete,1,1,-500.0,1.0,4.0,3.0,1.0,0.0,0.0,11.0,5.0,752.0,16.9432,0.0,0.0,6.0,16.9432,0.0
ESPORTSTMNT01_2782952,Red,DDH,2022,12.04,The Kings,complete,0,0,500.0,0.0,3.0,4.0,0.0,0.0,0.0,5.0,11.0,794.0,17.8896,0.0,0.0,-6.0,17.8896,0.0
ESPORTSTMNT01_2782966,Blue,DDH,2022,12.04,The Kings,complete,1,1,426.0,1.0,4.0,1.0,0.0,0.0,0.0,9.0,2.0,564.0,14.1175,0.0,0.0,7.0,14.1175,0.0
ESPORTSTMNT01_2782966,Red,DDH,2022,12.04,Six Karma,complete,0,0,-426.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,9.0,606.0,15.169,0.0,0.0,-7.0,15.169,0.0
ESPORTSTMNT01_2782972,Blue,DDH,2022,12.04,Six Karma,complete,1,1,-566.0,1.0,2.0,1.0,1.0,0.0,0.0,8.0,3.0,408.0,14.6762,0.0,0.0,5.0,14.6762,0.0
ESPORTSTMNT01_2782972,Red,DDH,2022,12.04,The Kings,complete,0,0,566.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,346.0,12.4461,0.0,0.0,-5.0,12.4461,0.0
ESPORTSTMNT01_2783230,Blue,CBLOL,2022,12.04,KaBuM! Esports,complete,1,1,469.0,1.0,4.0,1.0,1.0,0.0,0.0,10.0,3.0,606.0,18.2621,0.0,0.0,7.0,18.2621,0.0
ESPORTSTMNT01_2783230,Red,CBLOL,2022,12.04,RED Canids,complete,0,0,-469.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,10.0,508.0,15.3088,0.0,0.0,-7.0,15.3088,0.0
ESPORTSTMNT01_2783271,Blue,SL (LATAM),2022,12.04,Incubus,complete,1,1,1240.0,0.0,3.0,3.0,0.0,0.0,0.0,10.0,4.0,614.0,15.5182,0.0,0.0,6.0,15.5182,0.0
ESPORTSTMNT01_2783271,Red,SL (LATAM),2022,12.04,Club Deportivo Municipal,complete,0,0,-1240.0,1.0,3.0,3.0,1.0,0.0,0.0,4.0,10.0,628.0,15.8719,0.0,0.0,-6.0,15.8719,0.0
ESPORTSTMNT01_2783280,Blue,DDH,2022,12.04,Atheris Esports,complete,1,1,239.0,1.0,4.0,0.0,1.0,0.0,0.0,10.0,1.0,456.0,15.1496,0.0,0.0,9.0,15.1496,0.0
ESPORTSTMNT01_2783280,Red,DDH,2022,12.04,Tomorrow Esports,complete,0,0,-239.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,10.0,328.0,10.8971,0.0,0.0,-9.0,10.8971,0.0
ESPORTSTMNT01_2783286,Blue,DDH,2022,12.04,Atheris Esports,complete,1,1,-124.0,1.0,4.0,1.0,0.0,0.0,0.0,9.0,2.0,528.0,16.3299,0.0,0.0,7.0,16.3299,0.0
ESPORTSTMNT01_2783286,Red,DDH,2022,12.04,Tomorrow Esports,complete,0,0,124.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,9.0,462.0,14.2886,0.0,0.0,-7.0,14.2886,0.0
ESPORTSTMNT01_2783287,Blue,SL (LATAM),2022,12.04,Club Deportivo Municipal,complete,0,0,765.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,11.0,366.0,13.5222,2.0,1.0,-9.0,13.5222,1.0
ESPORTSTMNT01_2783287,Red,SL (LATAM),2022,12.04,Incubus,complete,1,1,-765.0,1.0,4.0,0.0,1.0,0.0,0.0,11.0,2.0,384.0,14.187100000000001,1.0,2.0,9.0,14.187100000000001,-1.0
ESPORTSTMNT01_2783291,Blue,DDH,2022,12.04,Six Karma,complete,1,1,278.0,0.0,1.0,4.0,1.0,0.0,0.0,9.0,3.0,438.0,13.2525,0.0,0.0,6.0,13.2525,0.0
ESPORTSTMNT01_2783291,Red,DDH,2022,12.04,Zylant Esports,complete,0,0,-278.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,9.0,540.0,16.3389,0.0,0.0,-6.0,16.3389,0.0
ESPORTSTMNT01_2783304,Blue,DDH,2022,12.04,Six Karma,complete,1,1,26.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,226.0,10.7194,0.0,0.0,9.0,10.7194,0.0
ESPORTSTMNT01_2783304,Red,DDH,2022,12.04,Zylant Esports,complete,0,0,-26.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,230.0,10.9091,0.0,0.0,-9.0,10.9091,0.0
ESPORTSTMNT01_2783353,Blue,LCKC,2022,12.04,Nongshim Esports Academy,complete,1,1,-252.0,0.0,3.0,3.0,1.0,0.0,0.0,9.0,1.0,582.0,16.4098,0.0,0.0,8.0,16.4098,0.0
ESPORTSTMNT01_2783353,Red,LCKC,2022,12.04,DRX Challengers,complete,0,0,252.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,9.0,568.0,16.015,0.0,0.0,-8.0,16.015,0.0
ESPORTSTMNT01_2783397,Blue,PCS,2022,12.04,Impunity,complete,0,0,101.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,236.0,10.4348,0.0,0.0,-9.0,10.4348,0.0
ESPORTSTMNT01_2783397,Red,PCS,2022,12.04,Deep Cross Gaming,complete,1,1,-101.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,1.0,288.0,12.734,0.0,0.0,9.0,12.734,0.0
ESPORTSTMNT01_2783410,Blue,PCS,2022,12.04,CTBC Flying Oyster,complete,1,1,412.0,1.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,294.0,13.4759,0.0,0.0,11.0,13.4759,0.0
ESPORTSTMNT01_2783410,Red,PCS,2022,12.04,Hurricane Gaming,complete,0,0,-412.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,248.0,11.3673,0.0,0.0,-11.0,11.3673,0.0
ESPORTSTMNT01_2783411,Blue,LJL,2022,12.04,DetonatioN FocusMe,complete,1,1,844.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,2.0,346.0,14.1803,1.0,0.0,7.0,14.1803,1.0
ESPORTSTMNT01_2783411,Red,LJL,2022,12.04,Fukuoka SoftBank HAWKS gaming,complete,0,0,-844.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,9.0,274.0,11.2296,0.0,1.0,-7.0,11.2296,-1.0
ESPORTSTMNT01_2783418,Blue,PCS,2022,12.04,Frank Esports,complete,0,0,-15.0,1.0,3.0,2.0,1.0,0.0,0.0,4.0,9.0,738.0,19.144,0.0,0.0,-5.0,19.144,0.0
ESPORTSTMNT01_2783418,Red,PCS,2022,12.04,Beyond Gaming,complete,1,1,15.0,0.0,2.0,3.0,0.0,0.0,0.0,9.0,4.0,618.0,16.0311,0.0,0.0,5.0,16.0311,0.0
ESPORTSTMNT01_2783421,Blue,LJL,2022,12.04,Burning Core Toyama,complete,0,0,822.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,9.0,342.0,12.785,0.0,0.0,-8.0,12.785,0.0
